BRAND,BRAND_BELONGS_TO_CATEGORY,RECEIPTS,CATEGORY_ID
CALVET,Wine,23,ca1c0f4d-3efc-4978-8357-69862996f416
DAMNATION,Beer,23,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
ALVEAR,Wine,23,ca1c0f4d-3efc-4978-8357-69862996f416
FONTA FLORA BREWERY,Beer,23,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
MO SISTERS,Wine,23,ca1c0f4d-3efc-4978-8357-69862996f416
PENNSYLVANIA BREWING COMPANY,Beer,23,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
TULLIA,Wine,23,ca1c0f4d-3efc-4978-8357-69862996f416
SIBLING REVELRY BREWING SEASONAL,Beer,23,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
SANTA BARBARA OLIVE CO,Drink Mixes,23,84011112-b553-402a-9950-998bf7affd63
RONI,Cooking & Baking,23,09f3decc-aa93-460d-936c-0ddf06b055a3
VETERANO,Spirits,23,2def9983-9d56-4872-a5b9-7aa8bbc2331c
CHATEAU LES RIGANES,Wine,23,ca1c0f4d-3efc-4978-8357-69862996f416
CANADIAN PEAK,Spirits,23,2def9983-9d56-4872-a5b9-7aa8bbc2331c
MIKES HARD SEASONAL,Malt Beverages,23,6b770f8d-09b5-4491-8bbb-31ee38645b20
2 GINGERS,Spirits,23,2def9983-9d56-4872-a5b9-7aa8bbc2331c
DISENO,Wine,23,ca1c0f4d-3efc-4978-8357-69862996f416
ALTO MEDRANO,Wine,23,ca1c0f4d-3efc-4978-8357-69862996f416
GROVE CO,Household Cleaning Supplies,23,a55443a3-8852-4b1c-818b-10046614496c
ILLUMINATED BREW WORKS,Beer,23,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
SPITEFUL,Beer,23,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
PAUL JABOULET AINE,Wine,23,ca1c0f4d-3efc-4978-8357-69862996f416
HERRADURA,Spirits,23,2def9983-9d56-4872-a5b9-7aa8bbc2331c
FATTYS,Beer,23,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
BLUE VALLEY,Wine,23,ca1c0f4d-3efc-4978-8357-69862996f416
IQ BAR,Nuts & Seeds,22,e27d28fb-5e48-49b6-9373-3a92246c2f87
CHRISTINA,Wine,22,ca1c0f4d-3efc-4978-8357-69862996f416
BHRAMARI,Beer,22,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
TRES AGAVES,Spirits,22,2def9983-9d56-4872-a5b9-7aa8bbc2331c
PILLSBURY,Frozen Desserts,22,38160828-1029-4505-9849-673773c5fad3
PONDEROSA VALLEY VINEYARDS,Wine,22,ca1c0f4d-3efc-4978-8357-69862996f416
ALEWERKS,Beer,22,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
SIGNATURE SELECT,Chips,22,c7f51b3a-c2a6-4818-93cf-9cfbd58c2622
RELIC,Beer,22,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
SHAKE N' BAKE,Cooking & Baking,22,09f3decc-aa93-460d-936c-0ddf06b055a3
BIOMIRACLE,Bath & Body,22,47fae368-9b64-40be-82c9-898f953e9d66
MUNKLE BREWING CO,Beer,22,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
PIPING ROCK,Spirits,22,2def9983-9d56-4872-a5b9-7aa8bbc2331c
99 ROOT BEER,Spirits,22,2def9983-9d56-4872-a5b9-7aa8bbc2331c
TULLAMORE DEW,Spirits,22,2def9983-9d56-4872-a5b9-7aa8bbc2331c
FLYING BISON PAIR OF BISON VARIETY PACK,Beer,22,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
ZONY MASH,Beer,22,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
CASA DE UCO,Wine,22,ca1c0f4d-3efc-4978-8357-69862996f416
SPARKLING ICE SPIKED,Malt Beverages,22,6b770f8d-09b5-4491-8bbb-31ee38645b20
HOFFMAN'S,Eggs,22,d45a8f68-34d2-4128-a807-7b4fcf119a17
MAGIC HAT SEASONAL,Beer,22,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
C2O,Fruit Juices,22,87459c51-6dc1-4064-9fb4-51e399187f2c
LOCKHORN,Fruit Juices,22,87459c51-6dc1-4064-9fb4-51e399187f2c
JULIAS TABLE,Bakery,22,5f2f147b-f2a2-48ed-bac4-ba1be2df09ec
AZTECA,Spirits,22,2def9983-9d56-4872-a5b9-7aa8bbc2331c
EARTHGROWN,Wine,22,ca1c0f4d-3efc-4978-8357-69862996f416
PUERTO ANGEL,Spirits,22,2def9983-9d56-4872-a5b9-7aa8bbc2331c
FORO,Wine,22,ca1c0f4d-3efc-4978-8357-69862996f416
BUTCHS,Frozen Pizza & Pizza Snacks,22,7445be6b-29f8-4abb-a35f-8df1c8ad87c4
EPIC TROPICAL TART N JUICY IPA,Beer,22,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
DEL CIELO BREWING CO,Beer,22,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
ZUBROWKA BIALA,Spirits,22,2def9983-9d56-4872-a5b9-7aa8bbc2331c
EEL RIVER BREWING CO,Beer,22,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
MADRIA SANGRIA,Wine,22,ca1c0f4d-3efc-4978-8357-69862996f416
SCUTTLEBUTT BREWING COMPANY,Beer,22,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
AROMO,Wine,22,ca1c0f4d-3efc-4978-8357-69862996f416
GAGLIANO,Spirits,22,2def9983-9d56-4872-a5b9-7aa8bbc2331c
SPRECHER WI OLD FASHIONED PRESS HARD SELTZER,"Hard Seltzers, Sodas, Waters, Lemonades & Teas",22,d5cba6a8-9ac7-40dd-9692-f9e890a48ca4
13 STRIPES BREWERY,Beer,22,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
EAT HEADS,Beer,22,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
SHORTBREAD,Wine,22,ca1c0f4d-3efc-4978-8357-69862996f416
REDNECK RIVIERA,Wine,22,ca1c0f4d-3efc-4978-8357-69862996f416
SAN JUAN SELTZER,Malt Beverages,22,6b770f8d-09b5-4491-8bbb-31ee38645b20
TEMPTATIONS,Cookies,22,ee7d461c-afec-4dd8-b06e-c3de3ea040fe
TUCKER BREWING COMPANY,Beer,22,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
MOTHERS SUNSHINE CHUGSUCKLE NEW ENGLAND IPA,Beer,22,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
CUTWATER SPIRITS FUGU,Spirits,22,2def9983-9d56-4872-a5b9-7aa8bbc2331c
BLOODY GERRY,Drink Mixes,22,84011112-b553-402a-9950-998bf7affd63
WESTERN COLLECTIVE,Beer,22,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
MARIKA,Wine,22,ca1c0f4d-3efc-4978-8357-69862996f416
FID STREET,Spirits,22,2def9983-9d56-4872-a5b9-7aa8bbc2331c
LA FILLE DU BOUCHER,Wine,22,ca1c0f4d-3efc-4978-8357-69862996f416
SIR KENSINGTONS,Dressings,22,a2108cb6-b451-46ae-997b-a11bc7ab213a
IZZIO,Bread,22,f1a38ab2-67a0-4863-9802-2b16a181e722
ATTEMS,Wine,22,ca1c0f4d-3efc-4978-8357-69862996f416
CANASTA,Wine,22,ca1c0f4d-3efc-4978-8357-69862996f416
GREEN HAT,Spirits,22,2def9983-9d56-4872-a5b9-7aa8bbc2331c
LVZ MILLAR,Wine,22,ca1c0f4d-3efc-4978-8357-69862996f416
LES VIGNES DE BILA HAUT,Wine,22,ca1c0f4d-3efc-4978-8357-69862996f416
SPIRITS OF FRENCH LICK,Spirits,22,2def9983-9d56-4872-a5b9-7aa8bbc2331c
BREWDOG HAWKES SLAM FUNK HARD APPLE CIDER,Fruit Juices,22,87459c51-6dc1-4064-9fb4-51e399187f2c
VILLAGE PUB,Frozen Pizza & Pizza Snacks,22,7445be6b-29f8-4abb-a35f-8df1c8ad87c4
COASTAL ROSE SPRITZ,Wine,22,ca1c0f4d-3efc-4978-8357-69862996f416
ODD13 BREWING,Beer,22,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
LA CHOUFFE,Beer,22,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
DANIELS,Wine,22,ca1c0f4d-3efc-4978-8357-69862996f416
AZIENDA AGRICOLA CAVAZZA,Wine,22,ca1c0f4d-3efc-4978-8357-69862996f416
DOMAINE BOUSQUET LALANDE,Wine,22,ca1c0f4d-3efc-4978-8357-69862996f416
NIXTA,Spirits,22,2def9983-9d56-4872-a5b9-7aa8bbc2331c
OLD OX BREWERY,Beer,22,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
ROSE DENFER,Wine,22,ca1c0f4d-3efc-4978-8357-69862996f416
JACQUINS,Spirits,22,2def9983-9d56-4872-a5b9-7aa8bbc2331c
DR L,Wine,22,ca1c0f4d-3efc-4978-8357-69862996f416
CORSENDONK,Beer,22,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
SUFFOLK PUNCH BREWING,Beer,22,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
LOUIS M MARTINI,Wine,22,ca1c0f4d-3efc-4978-8357-69862996f416
SANCERRE,Wine,22,ca1c0f4d-3efc-4978-8357-69862996f416
TATES BAKE SHOP,Cookies,22,ee7d461c-afec-4dd8-b06e-c3de3ea040fe
PULPY,Wine,22,ca1c0f4d-3efc-4978-8357-69862996f416
THE BITTER TRUTH,Drink Mixes,22,84011112-b553-402a-9950-998bf7affd63
KIGEN,Wine,22,ca1c0f4d-3efc-4978-8357-69862996f416
TEXAS KEEPER,Fruit Juices,22,87459c51-6dc1-4064-9fb4-51e399187f2c
HEAVEN SAKE,Wine,22,ca1c0f4d-3efc-4978-8357-69862996f416
SIGNATURE SELECT,Dry Pasta,22,e8d9c191-47c0-46eb-affd-34b08a44ebbc
CRUZ BLANCA BREWING,Beer,22,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
DOWNEAST,Fruit Juices,22,87459c51-6dc1-4064-9fb4-51e399187f2c
DEL MONTE,Packaged Fruit & Applesauce,22,298b0773-27c7-4538-8bbe-a84c591b6714
MEGASPORT,Water,22,aecbba3a-7958-4b78-8a93-9215b963e9a7
SAN POLO,Wine,22,ca1c0f4d-3efc-4978-8357-69862996f416
BIER BREWERY,Beer,22,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
SOUTHERN LIVING,Cooking & Baking,22,09f3decc-aa93-460d-936c-0ddf06b055a3
FEDERATION BREWING,Beer,22,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
SUP HARD SELTZER LIQUID COLLECTIVE LLC,"Hard Seltzers, Sodas, Waters, Lemonades & Teas",22,d5cba6a8-9ac7-40dd-9692-f9e890a48ca4
OMNI TIME MACHINE IPA,Beer,22,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
TOPO CHICO SPIRITED,Spirits,22,2def9983-9d56-4872-a5b9-7aa8bbc2331c
FESTIVO,Wine,22,ca1c0f4d-3efc-4978-8357-69862996f416
NOEL DE CALABAZA,Beer,22,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
DUPONT,Beer,22,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
SHEBEEN BREWING COMPANY,Beer,22,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
ISLEY BREWING COMPANY,Beer,22,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
ZARPADO,Spirits,22,2def9983-9d56-4872-a5b9-7aa8bbc2331c
PRIVATE SELECTION,Fruit Juices,22,87459c51-6dc1-4064-9fb4-51e399187f2c
BRADSHAW,Spirits,22,2def9983-9d56-4872-a5b9-7aa8bbc2331c
COCKSPUR,Spirits,22,2def9983-9d56-4872-a5b9-7aa8bbc2331c
TRU-RAY,Household Supplies,22,87b8ae7a-5a8b-43f1-a4ee-a1fdb3bc068c
PRECISION FOODS LAND O LAKES,Drink Mixes,22,84011112-b553-402a-9950-998bf7affd63
BACIO DI BOLLE,Wine,22,ca1c0f4d-3efc-4978-8357-69862996f416
JULIUS LEHRKIND I LL BE YOUR HUCKLEBERRY LEM,Fruit Juices,22,87459c51-6dc1-4064-9fb4-51e399187f2c
GERARD BERTRAND ART DE VIVRE,Wine,22,ca1c0f4d-3efc-4978-8357-69862996f416
DUC DE VALMER,Wine,22,ca1c0f4d-3efc-4978-8357-69862996f416
COPPER PEAK,Spirits,22,2def9983-9d56-4872-a5b9-7aa8bbc2331c
SHARPIE,Makeup,22,de2afc5c-93c3-4c35-bee8-16ca97d1c9f3
PERFECT BAR,Yogurt,22,e246975c-322e-4e31-aa4b-a22eabe581d1
KARBACH ULTIMATE PARTY PACK VARIETY PACK,Beer,22,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
NEETHLINGSHOF,Wine,21,ca1c0f4d-3efc-4978-8357-69862996f416
COGNAC FRAPIN,Spirits,21,2def9983-9d56-4872-a5b9-7aa8bbc2331c
BAYERN SEASONAL,Beer,21,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
CINDER BLOCK,Beer,21,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
AJAX,Household Cleaning Supplies,21,a55443a3-8852-4b1c-818b-10046614496c
BRAZOS VALLEY BREWING COMPANY,Beer,21,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
SIGNATURE SELECT,Red Pasta Sauce,21,1f7d2fa7-a1d7-4969-aaf4-1244f232c175
MASAHIRO,Spirits,21,2def9983-9d56-4872-a5b9-7aa8bbc2331c
DRAGON XO,Spirits,21,2def9983-9d56-4872-a5b9-7aa8bbc2331c
WONDER FLOWERS,Bread,21,f1a38ab2-67a0-4863-9802-2b16a181e722
WARSTEINER,Beer,21,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
COMBOS,Pretzels,21,e2600179-20fc-4d9e-8cfe-7a564a3e4518
DULCERIA PILOTO,Drink Mixes,21,84011112-b553-402a-9950-998bf7affd63
ROTH,Wine,21,ca1c0f4d-3efc-4978-8357-69862996f416
NEIRANO,Wine,21,ca1c0f4d-3efc-4978-8357-69862996f416
BOUGIE,Wine,21,ca1c0f4d-3efc-4978-8357-69862996f416
EXCEL BREWING COMPANY,Beer,21,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
LA CALIERA,Wine,21,ca1c0f4d-3efc-4978-8357-69862996f416
DUCLAW BREWING CO,Beer,21,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
GOYA,Frozen Seafood,21,a9ace557-fce3-4eec-9536-0e4b399987b7
MR BEER HOME BREWING,Beer,21,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
STILLWATER ARTISANAL,Beer,21,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
WOODY CREEK,Spirits,21,2def9983-9d56-4872-a5b9-7aa8bbc2331c
DISARONNO LIMITED EDITION,Spirits,21,2def9983-9d56-4872-a5b9-7aa8bbc2331c
NINE PIN LIGHT CIDER VARIETY PACK,Fruit Juices,21,87459c51-6dc1-4064-9fb4-51e399187f2c
LOST GIANTS,Fruit Juices,21,87459c51-6dc1-4064-9fb4-51e399187f2c
WHITE CLAW,"Hard Seltzers, Sodas, Waters, Lemonades & Teas",21,d5cba6a8-9ac7-40dd-9692-f9e890a48ca4
FULL CIRCLE,Chips,21,c7f51b3a-c2a6-4818-93cf-9cfbd58c2622
LES MARTINIERES,Wine,21,ca1c0f4d-3efc-4978-8357-69862996f416
PARTAKE,Cookies,21,ee7d461c-afec-4dd8-b06e-c3de3ea040fe
EFES,Beer,21,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
H2ROADS,Malt Beverages,21,6b770f8d-09b5-4491-8bbb-31ee38645b20
MOCAMA,Beer,21,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
ANTIQUITY BLUE,Spirits,21,2def9983-9d56-4872-a5b9-7aa8bbc2331c
BAKFISH BREWING CO,Beer,21,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
GILDE,Beer,21,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
RHINEGEIST NIGHT WHALE IMPERIAL STOUT,Beer,21,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
BELLISIO FOODS,Frozen Meals,21,f72793bd-721f-4d0f-8086-3b211446dd4b
MILLER 64 LIGHT,Beer,21,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
FOX HILL MEADERY,Wine,21,ca1c0f4d-3efc-4978-8357-69862996f416
99 MANGOES,Spirits,21,2def9983-9d56-4872-a5b9-7aa8bbc2331c
KEG CREEK BREWING CO,Beer,21,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
DRY POINT DISTILLERS,Spirits,21,2def9983-9d56-4872-a5b9-7aa8bbc2331c
KEY FOOD,Bath & Body,21,47fae368-9b64-40be-82c9-898f953e9d66
DAVIDOFF,Spirits,21,2def9983-9d56-4872-a5b9-7aa8bbc2331c
SUBSTANCE,Wine,21,ca1c0f4d-3efc-4978-8357-69862996f416
AMERICA FRESH,Bath & Body,21,47fae368-9b64-40be-82c9-898f953e9d66
HENKELL,Wine,21,ca1c0f4d-3efc-4978-8357-69862996f416
MARTINIQUE CLEMENT,Spirits,21,2def9983-9d56-4872-a5b9-7aa8bbc2331c
PEAK ORGANIC BREWING CO,Beer,21,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
BLUET,Wine,21,ca1c0f4d-3efc-4978-8357-69862996f416
BLACKWELL,Spirits,21,2def9983-9d56-4872-a5b9-7aa8bbc2331c
KOMBREWCHA,Malt Beverages,21,6b770f8d-09b5-4491-8bbb-31ee38645b20
CVP,Household Supplies,21,87b8ae7a-5a8b-43f1-a4ee-a1fdb3bc068c
TOMMYKNOCKER,Beer,21,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
CANTINA GABRIELE,Wine,21,ca1c0f4d-3efc-4978-8357-69862996f416
ALTOS DE TAMARON,Wine,21,ca1c0f4d-3efc-4978-8357-69862996f416
MINGLE MOCKTAILS,Drink Mixes,21,84011112-b553-402a-9950-998bf7affd63
HOFBRAU MUNCHEN VARIETY PACK,Beer,21,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
OPOLO,Wine,21,ca1c0f4d-3efc-4978-8357-69862996f416
ALTO MONCAYO,Wine,21,ca1c0f4d-3efc-4978-8357-69862996f416
WOLFBURN,Spirits,21,2def9983-9d56-4872-a5b9-7aa8bbc2331c
BAJA MICHELA,Drink Mixes,21,84011112-b553-402a-9950-998bf7affd63
MASACCIO,Wine,21,ca1c0f4d-3efc-4978-8357-69862996f416
PROPER BREWING PROPER BEER ENGLISH STYLE GOL,Beer,21,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
LUMAMI,Wine,21,ca1c0f4d-3efc-4978-8357-69862996f416
MARTHA WHITE,Frozen Pizza & Pizza Snacks,21,7445be6b-29f8-4abb-a35f-8df1c8ad87c4
LAIRDS,Spirits,21,2def9983-9d56-4872-a5b9-7aa8bbc2331c
PISANO,Wine,21,ca1c0f4d-3efc-4978-8357-69862996f416
HERZOG,Wine,21,ca1c0f4d-3efc-4978-8357-69862996f416
LILLET,Spirits,21,2def9983-9d56-4872-a5b9-7aa8bbc2331c
FJ,Spirits,21,2def9983-9d56-4872-a5b9-7aa8bbc2331c
CLOVER HILL,Wine,21,ca1c0f4d-3efc-4978-8357-69862996f416
WINDHOEK,Beer,21,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
ERDINGER PIKANTUS,Beer,21,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
LINI 910,Wine,21,ca1c0f4d-3efc-4978-8357-69862996f416
NEST,Diapering,21,bd2e2509-b9bb-4c08-bf4b-c947b5eedd46
CABOO,Household Supplies,21,87b8ae7a-5a8b-43f1-a4ee-a1fdb3bc068c
AUGUST HILL WINERY,Wine,21,ca1c0f4d-3efc-4978-8357-69862996f416
SHANKYS WHIP,Spirits,21,2def9983-9d56-4872-a5b9-7aa8bbc2331c
PABST ICE DRAFT,Beer,21,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
CHARLESTON,Drink Mixes,21,84011112-b553-402a-9950-998bf7affd63
WALKER AND SONS SLAP YA MAMA,Drink Mixes,21,84011112-b553-402a-9950-998bf7affd63
WURZBURGER HOFBRAU,Beer,21,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
SECOND LINE,Beer,21,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
NONINO,Spirits,21,2def9983-9d56-4872-a5b9-7aa8bbc2331c
CREYENTE,Spirits,21,2def9983-9d56-4872-a5b9-7aa8bbc2331c
WISCONSINS DRINK,Drink Mixes,21,84011112-b553-402a-9950-998bf7affd63
LUPO MERAVIGLIA,Wine,21,ca1c0f4d-3efc-4978-8357-69862996f416
OMMEGANG,Fruit Juices,21,87459c51-6dc1-4064-9fb4-51e399187f2c
GENTLEMAN JACK,Spirits,21,2def9983-9d56-4872-a5b9-7aa8bbc2331c
SQUARE ONE,Drink Mixes,21,84011112-b553-402a-9950-998bf7affd63
YONDER,Fruit Juices,21,87459c51-6dc1-4064-9fb4-51e399187f2c
KENT FALLS BREWING CO,Beer,21,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
GATOR BITE,Spirits,21,2def9983-9d56-4872-a5b9-7aa8bbc2331c
TOLAINI,Wine,21,ca1c0f4d-3efc-4978-8357-69862996f416
TEMPERANCE BEER CO,Beer,21,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
BIG SHOT,Wine,21,ca1c0f4d-3efc-4978-8357-69862996f416
BROOKLYN,Malt Beverages,21,6b770f8d-09b5-4491-8bbb-31ee38645b20
ROBERT MONDAVI PRIVATE SELECTION,Wine,21,ca1c0f4d-3efc-4978-8357-69862996f416
MAHINA,Spirits,21,2def9983-9d56-4872-a5b9-7aa8bbc2331c
RJ REYNOLDS VAPOR,Tobacco Products,21,4442fa51-d4b7-4d56-ad7c-d18cfd2aff84
NOT YOUR FATHERS LEMONADE,Malt Beverages,21,6b770f8d-09b5-4491-8bbb-31ee38645b20
HATCH,Spirits,21,2def9983-9d56-4872-a5b9-7aa8bbc2331c
FISH TALE ALES,Beer,21,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
OLD PEPPER RYE,Spirits,21,2def9983-9d56-4872-a5b9-7aa8bbc2331c
NATURE'S PATH ORGANIC,"Cereal, Granola, & Toaster Pastries",21,44fbc64b-4a38-4bc7-a80c-d11c821eb3e4
QUILMES,Spirits,21,2def9983-9d56-4872-a5b9-7aa8bbc2331c
101 CIDER HOUSE,Fruit Juices,21,87459c51-6dc1-4064-9fb4-51e399187f2c
RED CLAY BREWING CO,Beer,21,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
ARMADILLO ALE WORKS,Beer,21,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
Campbell's Well Yes!,Soup & Broth,21,c1348b24-5f57-4ad6-bc81-a114368acb19
GEKKEIKAN,Wine,21,ca1c0f4d-3efc-4978-8357-69862996f416
BOMOND,Spirits,21,2def9983-9d56-4872-a5b9-7aa8bbc2331c
COTSWOLDS,Spirits,21,2def9983-9d56-4872-a5b9-7aa8bbc2331c
REM NATURAL/ORGANIC BRANDS,Bath & Body,21,47fae368-9b64-40be-82c9-898f953e9d66
GOBSTOPPER,Candy,21,1e63bbb5-d0b8-4dca-9eb1-121967de8dc8
RIGHT COAST SPIRITS,Spirits,21,2def9983-9d56-4872-a5b9-7aa8bbc2331c
E CUARENTA,Spirits,21,2def9983-9d56-4872-a5b9-7aa8bbc2331c
VIVVI & BLOOM,Hair Care,21,e9535290-dc96-45be-bd4a-6e687880a059
MICHAEL WALTRIP,Beer,21,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
IMMACULATE BAKING CO,Cookies,21,ee7d461c-afec-4dd8-b06e-c3de3ea040fe
SUDWERK BREWING CO,Beer,21,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
TINY MAXI,Wine,21,ca1c0f4d-3efc-4978-8357-69862996f416
BIG TOMATO,Wine,21,ca1c0f4d-3efc-4978-8357-69862996f416
PINTA NEGRA,Wine,21,ca1c0f4d-3efc-4978-8357-69862996f416
LOST WORLDS BREWING,Beer,21,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
ARROGANT BREWING,Beer,21,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
SKYY INFUSIONS,Spirits,21,2def9983-9d56-4872-a5b9-7aa8bbc2331c
FRUTERO,Frozen Fruits,20,07234dce-81dd-4b99-9aa7-3a4a1e17c50a
CHAIRMANS RESERVE,Spirits,20,2def9983-9d56-4872-a5b9-7aa8bbc2331c
BABY LOVE,Baby Bathing,20,0d566b71-e49a-4b83-a340-25b921e8437f
EVOLVE,Frozen Turkey,20,0b039c0e-d33d-4356-b57b-83352d98623f
SACCHETTO,Wine,20,ca1c0f4d-3efc-4978-8357-69862996f416
ANNIES HOMEGROWN GROCERY OTHER,Condiments,20,1f01bdf4-7c65-4995-adfb-9080b75b0129
AVEENO,Baby Bathing,20,0d566b71-e49a-4b83-a340-25b921e8437f
VILLA MT EDEN,Wine,20,ca1c0f4d-3efc-4978-8357-69862996f416
BROKEN SHED,Spirits,20,2def9983-9d56-4872-a5b9-7aa8bbc2331c
PASTENE,Wine,20,ca1c0f4d-3efc-4978-8357-69862996f416
SWANSON,Soup & Broth,20,c1348b24-5f57-4ad6-bc81-a114368acb19
7 FIVE,Beer,20,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
MONOPOLOWA,Spirits,20,2def9983-9d56-4872-a5b9-7aa8bbc2331c
OEC,Beer,20,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
LAZY MAGNOLIA BREWING CO,Beer,20,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
THE OLDE MECKLENBURG CAPT JACK PILSNER,Beer,20,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
FIZZY BEEZ,Spirits,20,2def9983-9d56-4872-a5b9-7aa8bbc2331c
PODRUM PEVAC,Spirits,20,2def9983-9d56-4872-a5b9-7aa8bbc2331c
V8,Fruit Juices,20,87459c51-6dc1-4064-9fb4-51e399187f2c
ARGONAUT SALOON STRENGTH,Spirits,20,2def9983-9d56-4872-a5b9-7aa8bbc2331c
PORT ORLEANS BREWING CO,Beer,20,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
BLUE BELL,Frozen Desserts,20,38160828-1029-4505-9849-673773c5fad3
MAMMOTH BREWING COMPANY,Beer,20,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
BASIC CITY BEER CO,Beer,20,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
GHOST RIVER,Beer,20,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
GROLSCH PREMIUM LAGER,Beer,20,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
CROSSTOWN BREWING COMPANY,Beer,20,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
LA BANDERITA,Cooking & Baking,20,09f3decc-aa93-460d-936c-0ddf06b055a3
VIVVI & BLOOM,Cooking & Baking,20,09f3decc-aa93-460d-936c-0ddf06b055a3
SINALOA,Drink Mixes,20,84011112-b553-402a-9950-998bf7affd63
NEXTSTAR,Medicines & Treatments,20,d45c0d30-af85-4eda-b5ed-ae6a38bfeed3
MEDUSA,Beer,20,a3ef4899-2bd2-4cac-bb31-a46ef1169c8c
PERFECT BAR,Cookies,20,ee7d461c-afec-4dd8-b06e-c3de3ea040fe
BAS ARMAGNAC DELORD,Spirits,20,2def9983-9d56-4872-a5b9-7aa8bbc2331c
MR PEABODY,Spirits,20,2def9983-9d56-4872-a5b9-7aa8bbc2331c
FRISSE,Wine,20,ca1c0f4d-3efc-4978-8357-69862996f416
